"","Sample.Shorthand","Protein","Sample","Pep1","Pep2","Pep3","metric","Bay","Habitat","Region","Mean","Median","sd","Var","Min","Max"
"1759","WB-E","Catalase","G132",0.303919696784337,0.355205179195703,0.35857084826221,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1760","WB-E","Catalase","G132",0.303919696784337,0.355205179195703,0.35857084826221,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1761","WB-E","Catalase","G132",0.303919696784337,0.355205179195703,0.35857084826221,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1762","WB-E","Catalase","G127",0.302445779274105,0.355697770556389,0.356721424618449,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1763","WB-E","Catalase","G127",0.302445779274105,0.355697770556389,0.356721424618449,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1764","WB-E","Catalase","G127",0.302445779274105,0.355697770556389,0.356721424618449,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1765","WB-E","Catalase","G127",0.302445779274105,0.355697770556389,0.356721424618449,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1766","WB-E","HSP70","G109",929.753419324702,NA,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1767","WB-E","HSP70","G109",929.753419324702,NA,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1768","WB-E","HSP70","G109",929.753419324702,NA,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1769","WB-E","HSP70","G109",929.753419324702,NA,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1770","WB-E","Catalase","G129",0.309016669995241,0.354805460424265,0.405599800409216,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1771","WB-E","Catalase","G129",0.309016669995241,0.354805460424265,0.405599800409216,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1772","WB-E","Catalase","G129",0.309016669995241,0.354805460424265,0.405599800409216,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1773","WB-E","Catalase","G129",0.309016669995241,0.354805460424265,0.405599800409216,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1774","WB-E","HSP70","G127",1409.17551264756,NA,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1775","WB-E","HSP70","G127",1409.17551264756,NA,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1776","WB-E","HSP70","G127",1409.17551264756,NA,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1777","WB-E","HSP70","G127",1409.17551264756,NA,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1778","WB-E","Peroxiredoxin-1","G127",1044.44147753716,NA,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1779","WB-E","Peroxiredoxin-1","G127",1044.44147753716,NA,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1780","WB-E","Peroxiredoxin-1","G127",1044.44147753716,NA,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1781","WB-E","Peroxiredoxin-1","G127",1044.44147753716,NA,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1782","WB-E","Peroxiredoxin-1","G109",2062.23058846483,NA,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1783","WB-E","Peroxiredoxin-1","G109",2062.23058846483,NA,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1784","WB-E","Peroxiredoxin-1","G109",2062.23058846483,NA,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1785","WB-E","Peroxiredoxin-1","G109",2062.23058846483,NA,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1786","WB-E","HSP70","G110",987.731446090123,NA,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1787","WB-E","HSP70","G110",987.731446090123,NA,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1788","WB-E","HSP70","G110",987.731446090123,NA,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1789","WB-E","HSP70","G110",987.731446090123,NA,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1790","WB-E","HSP90-alpha","G128",646.523970093742,1141.00184685843,1275.55046352208,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1791","WB-E","HSP90-alpha","G128",646.523970093742,1141.00184685843,1275.55046352208,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1792","WB-E","HSP90-alpha","G128",646.523970093742,1141.00184685843,1275.55046352208,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1793","WB-E","HSP90-alpha","G128",646.523970093742,1141.00184685843,1275.55046352208,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1794","WB-E","Cytochrome","G110",45.8203900920495,44.2513658755067,23.5653317323215,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1795","WB-E","Cytochrome","G110",45.8203900920495,44.2513658755067,23.5653317323215,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1796","WB-E","Cytochrome","G110",45.8203900920495,44.2513658755067,23.5653317323215,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1797","WB-E","Cytochrome","G110",45.8203900920495,44.2513658755067,23.5653317323215,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1798","WB-E","Arachidonate","G110",108.246485541028,111.813698263036,133.827798383629,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1799","WB-E","Arachidonate","G110",108.246485541028,111.813698263036,133.827798383629,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1800","WB-E","Arachidonate","G110",108.246485541028,111.813698263036,133.827798383629,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1801","WB-E","Arachidonate","G110",108.246485541028,111.813698263036,133.827798383629,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1802","WB-E","HSP90-alpha","G132",1016.0804266869,1662.10129921643,1355.90894672643,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1803","WB-E","HSP90-alpha","G132",1016.0804266869,1662.10129921643,1355.90894672643,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1804","WB-E","HSP90-alpha","G132",1016.0804266869,1662.10129921643,1355.90894672643,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1805","WB-E","HSP90-alpha","G132",1016.0804266869,1662.10129921643,1355.90894672643,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1806","WB-E","Peroxiredoxin-1","G128",2508.23942238376,NA,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1807","WB-E","Peroxiredoxin-1","G128",2508.23942238376,NA,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1808","WB-E","Peroxiredoxin-1","G128",2508.23942238376,NA,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1809","WB-E","Peroxiredoxin-1","G128",2508.23942238376,NA,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1810","WB-E","HSP90-alpha","G129",926.166571194556,1313.50814652894,1356.69932882028,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1811","WB-E","HSP90-alpha","G129",926.166571194556,1313.50814652894,1356.69932882028,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1812","WB-E","HSP90-alpha","G129",926.166571194556,1313.50814652894,1356.69932882028,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1813","WB-E","HSP90-alpha","G129",926.166571194556,1313.50814652894,1356.69932882028,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1814","WB-E","Peroxiredoxin-1","G132",3385.29555578239,NA,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1815","WB-E","Peroxiredoxin-1","G132",3385.29555578239,NA,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1816","WB-E","Peroxiredoxin-1","G132",3385.29555578239,NA,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1817","WB-E","Peroxiredoxin-1","G132",3385.29555578239,NA,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1818","WB-E","HSP90-alpha","G109",267.925117817606,836.609930039067,632.111811830036,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1819","WB-E","HSP90-alpha","G109",267.925117817606,836.609930039067,632.111811830036,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1820","WB-E","HSP90-alpha","G109",267.925117817606,836.609930039067,632.111811830036,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1821","WB-E","HSP90-alpha","G109",267.925117817606,836.609930039067,632.111811830036,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1822","WB-E","HSP90-alpha","G110",688.222571149251,1064.99532455561,1225.47454387563,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1823","WB-E","HSP90-alpha","G110",688.222571149251,1064.99532455561,1225.47454387563,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1824","WB-E","HSP90-alpha","G110",688.222571149251,1064.99532455561,1225.47454387563,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1825","WB-E","HSP90-alpha","G110",688.222571149251,1064.99532455561,1225.47454387563,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1826","WB-E","Sodium/potassium-transporting","G110",1533.5755912966,1672.13207786345,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1827","WB-E","Sodium/potassium-transporting","G110",1533.5755912966,1672.13207786345,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1828","WB-E","Sodium/potassium-transporting","G110",1533.5755912966,1672.13207786345,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1829","WB-E","Sodium/potassium-transporting","G110",1533.5755912966,1672.13207786345,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1830","WB-E","HSP70","G128",1067.35580925062,NA,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1831","WB-E","HSP70","G128",1067.35580925062,NA,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1832","WB-E","HSP70","G128",1067.35580925062,NA,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1833","WB-E","HSP70","G128",1067.35580925062,NA,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1834","WB-E","Superoxide","G109",3.78140436286405,3.531309552755,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1835","WB-E","Superoxide","G109",3.78140436286405,3.531309552755,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1836","WB-E","Superoxide","G109",3.78140436286405,3.531309552755,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1837","WB-E","Superoxide","G109",3.78140436286405,3.531309552755,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1838","WB-E","Superoxide","G110",3.86489218926937,3.72302852882776,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1839","WB-E","Superoxide","G110",3.86489218926937,3.72302852882776,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1840","WB-E","Superoxide","G110",3.86489218926937,3.72302852882776,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1841","WB-E","Superoxide","G110",3.86489218926937,3.72302852882776,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1842","WB-E","Ras-related","G132",1019.01221358685,NA,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1843","WB-E","Ras-related","G132",1019.01221358685,NA,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1844","WB-E","Ras-related","G132",1019.01221358685,NA,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1845","WB-E","Ras-related","G132",1019.01221358685,NA,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1846","WB-E","Sodium/potassium-transporting","G127",2588.38293251124,2247.83347058537,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1847","WB-E","Sodium/potassium-transporting","G127",2588.38293251124,2247.83347058537,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1848","WB-E","Sodium/potassium-transporting","G127",2588.38293251124,2247.83347058537,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1849","WB-E","Sodium/potassium-transporting","G127",2588.38293251124,2247.83347058537,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1850","WB-E","Sodium/potassium-transporting","G128",1558.37027711258,1646.31061713338,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1851","WB-E","Sodium/potassium-transporting","G128",1558.37027711258,1646.31061713338,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1852","WB-E","Sodium/potassium-transporting","G128",1558.37027711258,1646.31061713338,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1853","WB-E","Sodium/potassium-transporting","G128",1558.37027711258,1646.31061713338,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1854","WB-E","Sodium/potassium-transporting","G129",2012.46549829171,1859.01944930694,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1855","WB-E","Sodium/potassium-transporting","G129",2012.46549829171,1859.01944930694,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1856","WB-E","Sodium/potassium-transporting","G129",2012.46549829171,1859.01944930694,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1857","WB-E","Sodium/potassium-transporting","G129",2012.46549829171,1859.01944930694,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1858","WB-E","Sodium/potassium-transporting","G132",2390.02221425068,2134.91988341246,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1859","WB-E","Sodium/potassium-transporting","G132",2390.02221425068,2134.91988341246,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1860","WB-E","Sodium/potassium-transporting","G132",2390.02221425068,2134.91988341246,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1861","WB-E","Sodium/potassium-transporting","G132",2390.02221425068,2134.91988341246,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1862","WB-E","Peroxiredoxin-1","G129",2919.72926827129,NA,NA,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1863","WB-E","Peroxiredoxin-1","G129",2919.72926827129,NA,NA,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1864","WB-E","Peroxiredoxin-1","G129",2919.72926827129,NA,NA,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
"1865","WB-E","Peroxiredoxin-1","G129",2919.72926827129,NA,NA,"Temperature","WB","E","South",18.0811406437826,17.9,1.43526335755636,2.05998090554396,13.5,30.4
"1866","WB-E","Catalase","G109",0.343286504159833,0.37574646192844,0.380345110624491,"DO","WB","E","South",8.58692268392371,8.55,1.37362340888716,1.88684126944277,3.41,12.4
"1867","WB-E","Catalase","G109",0.343286504159833,0.37574646192844,0.380345110624491,"pH","WB","E","South",7.81772755227552,7.82,0.0659241699974736,0.00434599618985579,7.64,7.99
"1868","WB-E","Catalase","G109",0.343286504159833,0.37574646192844,0.380345110624491,"Salinity","WB","E","South",32.129749047014,32.2,1.04698348826581,1.09617442470124,29.1,35
